Date,Share Code,Year High (GHS),Year Low (GHS),Previous Closing Price VWAP (GHS),Opening Price (GHS),Closing Price VWAP (GHS),Price Change (GHS),Closing Bid Price (GHS),Last Transaction Price (GHS),Total Shares Traded,Closing Offer Price (GHS),,,,,,,,,,,
2017-08-31,GCB,5.3,3.6,5.1,5.1,5.1,0,5,5.1,0,5.1,,,,,,,,,,,
2017-09-04,GCB,5.3,3.6,5.1,5.1,5.1,0,,5.1,0,5.1,,,,,,,,,,,
2017-09-05,GCB,5.3,3.6,5.1,5.1,5.07,-0.03,4.9,5.07,10700,5.05,,,,,,,,,,,
2017-09-06,GCB,5.3,3.6,5.07,5.07,5.07,0,4.8,5.07,0,5.04,,,,,,,,,,,
2017-09-07,GCB,5.3,3.6,5.07,5.07,5,-0.07,4.8,5,9200,5,,,,,,,,,,,
2017-09-08,GCB,5.3,3.6,5,5,4.5,-0.5,,4.5,50600,4.5,,,,,,,,,,,
2017-09-11,GCB,5.3,3.6,4.5,4.5,4.5,0,,4.5,900,4.5,,,,,,,,,,,
2017-09-12,GCB,5.3,3.6,4.5,4.5,4.48,-0.02,,4.5,32300,4.5,,,,,,,,,,,
2017-09-13,GCB,5.3,3.6,4.48,4.48,4.44,-0.04,,4.5,228900,4.5,,,,,,,,,,,
2017-09-14,GCB,5.3,3.6,4.44,4.44,4.44,0,4,4.5,14100,5,,,,,,,,,,,
2017-09-15,GCB,5.3,3.6,4.44,4.44,4.44,0,4.4,4.5,0,4.44,,,,,,,,,,,
2017-09-18,GCB,5.3,3.6,4.44,4.44,4.4,-0.04,4.4,4.4,300,4.44,,,,,,,,,,,
2017-09-19,GCB,5.3,3.6,4.4,4.4,4.4,0,3.8,4.4,200,4.44,,,,,,,,,,,
2017-09-20,GCB,5.3,3.6,4.4,4.4,4.3,-0.1,4.15,4.3,5200,4.3,,,,,,,,,,,
2017-09-22,GCB,5.3,3.6,4.3,4.3,4.13,-0.17,4,4,53700,4.29,,,,,,,,,,,
2017-09-25,GCB,5.3,3.6,4.13,4.13,4.13,0,4.05,4,49900,4.13,,,,,,,,,,,
2017-09-26,GCB,5.3,3.6,4.13,4.13,4.13,0,4.13,4,37700,,,,,,,,,,,,
2017-09-27,GCB,5.3,3.6,4.13,4.13,4.13,0,4.13,4,1700,,,,,,,,,,,,
2017-09-28,GCB,5.3,3.6,4.13,4.13,4.13,0,4,4,8400,,,,,,,,,,,,
2017-09-29,GCB,5.3,3.6,4.13,4.13,4,-0.13,4,4,634400,,,,,,,,,,,,
2017-10-02,GCB,5.3,3.6,4,4,4,0,4,4,0,,,,,,,,,,,,
2017-10-03,GCB,5.3,3.6,4,4,4.01,0.01,,4.01,12800,4.01,,,,,,,,,,,
2017-10-04,GCB,5.3,3.6,4.01,4,4,-0.01,,4.01,1500,4,,,,,,,,,,,
2017-10-05,GCB,5.3,3.6,4,4,4,0,3.5,4.01,1600,4,,,,,,,,,,,
2017-10-06,GCB,5.3,3.6,4,4,4,0,3.5,4.01,6400,4,,,,,,,,,,,
2017-10-09,GCB,5.3,3.6,4,4,4,0,4,4.01,900,4.01,,,,,,,,,,,
2017-10-10,GCB,5.3,3.6,4,4,4.01,0.01,3.5,4.01,31200,,,,,,,,,,,,
2017-10-11,GCB,5.3,3.6,4.01,4.01,4,-0.01,3.5,4,112100,4,,,,,,,,,,,
2017-10-12,GCB,5.3,3.6,4,4,4,0,3.5,4,196100,4,,,,,,,,,,,
2017-10-13,GCB,5.3,3.6,4,4,4,0,4,4,21500,,,,,,,,,,,,
2017-10-16,GCB,5.3,3.6,4,4,4,0,3.5,4,30500,4,,,,,,,,,,,
2017-10-17,GCB,5.3,3.6,4,4,4,0,3.7,4,500,4,,,,,,,,,,,
2017-10-18,GCB,5.3,3.6,4,4,4,0,4,4,2900,,,,,,,,,,,,
2017-10-19,GCB,5.3,3.6,4,4,4,0,4,4,0,,,,,,,,,,,,
2017-10-20,GCB,5.3,3.6,4,4,3.88,-0.12,4,4,522100,,,,,,,,,,,,
2017-10-23,GCB,5.3,3.6,3.88,3.88,3.88,0,,4,0,,,,,,,,,,,,
2017-10-24,GCB,5.3,3.6,3.88,3.88,4,0.12,4,4,2300,4.05,,,,,,,,,,,
2017-10-25,GCB,5.3,3.6,4,4,4.02,0.02,4.02,4.02,2000,4.05,,,,,,,,,,,
2017-10-26,GCB,5.3,3.6,4.02,4.02,4.2,0.18,4.2,4.2,2500,,,,,,,,,,,,
2017-10-27,GCB,5.3,3.6,4.2,4.2,4.2,0,4.05,4.2,2500,4.2,,,,,,,,,,,
2017-10-30,GCB,5.3,3.6,4.2,4.2,4.21,0.01,,4.2,2200,4.21,,,,,,,,,,,
2017-10-31,GCB,5.3,3.6,4.21,4.21,4.21,0,4.21,4.2,200,4.25,,,,,,,,,,,
2017-11-01,GCB,5.3,3.6,4.21,4.21,4.21,0,4.21,4.2,2100,4.3,,,,,,,,,,,
2017-11-02,GCB,5.3,3.6,4.21,4.21,4.21,0,4.21,4.2,900,4.3,,,,,,,,,,,
2017-11-03,GCB,5.3,3.6,4.21,4.21,4.21,0,,4.2,300,4.25,,,,,,,,,,,
2017-11-06,GCB,5.3,3.6,4.21,4.21,4.21,0,4.21,4.2,500,4.23,,,,,,,,,,,
2017-11-07,GCB,5.3,3.6,4.21,4.21,4.23,0.02,4.23,4.23,1200,,,,,,,,,,,,
2017-11-08,GCB,5.3,3.6,4.23,4.23,4.23,0,4.21,4.23,1600,,,,,,,,,,,,
2017-11-09,GCB,5.3,3.6,4.23,4.23,4.23,0,4.23,4.23,361500,,,,,,,,,,,,
2017-11-10,GCB,5.3,3.6,4.23,4.23,4.23,0,4.23,4.23,6000,,,,,,,,,,,,
2017-11-13,GCB,5.3,3.6,4.23,4.23,4.24,0.01,4.26,4.25,9000,,,,,,,,,,,,
2017-11-14,GCB,5.3,3.6,4.24,4.24,4.26,0.02,4.26,4.26,2300,,,,,,,,,,,,
2017-11-15,GCB,5.3,3.6,4.26,4.26,4.27,0.01,4.26,4.26,600,4.88,,,,,,,,,,,
2017-11-16,GCB,5.3,3.6,4.27,4.27,4.27,0,4.27,4.26,2300,,,,,,,,,,,,
2017-11-17,GCB,5.3,3.6,4.27,4.27,4.27,0,,4.26,50900,4.27,,,,,,,,,,,
2017-11-20,GCB,5.3,3.6,4.27,4.27,4.29,0.02,4.29,4.29,46700,,,,,,,,,,,,
2017-11-21,GCB,5.3,3.6,4.29,4.29,4.29,0,4.29,4.29,2000,4.5,,,,,,,,,,,
2017-11-22,GCB,5.3,3.6,4.29,4.29,4.3,0.01,4.29,4.3,900,4.3,,,,,,,,,,,
2017-11-23,GCB,5.3,3.6,4.3,4.3,4.3,0,4.3,4.3,1800,,,,,,,,,,,,
2017-11-24,GCB,5.3,3.6,4.3,4.3,4.31,0.01,4.31,4.31,600,,,,,,,,,,,,
2017-11-27,GCB,5.3,3.6,4.31,4.31,4.31,0,4.32,4.31,600,,,,,,,,,,,,
2017-11-28,GCB,5.3,3.6,4.31,4.31,4.32,0.01,4.31,4.31,1600,,,,,,,,,,,,
2017-11-29,GCB,5.3,3.6,4.32,4.32,4.32,0,4.32,4.31,1000,4.97,,,,,,,,,,,
2017-11-30,GCB,5.3,3.6,4.32,4.32,4.5,0.18,4.5,4.5,200400,,,,,,,,,,,,
2017-12-04,GCB,5.3,3.6,4.5,4.5,4.5,0,4.33,4.5,800,4.9,,,,,,,,,,,
2017-12-05,GCB,5.3,3.6,4.5,4.5,4.51,0.01,4.51,4.51,100,5,,,,,,,,,,,
2017-12-06,GCB,5.3,3.6,4.51,4.51,4.53,0.02,4.53,4.53,2200,5,,,,,,,,,,,
2017-12-07,GCB,5.3,3.6,4.53,4.53,4.53,0,4.53,4.53,0,5,,,,,,,,,,,
2017-12-08,GCB,5.3,3.6,4.53,4.53,4.54,0.01,4.54,4.55,1700,4.55,,,,,,,,,,,
2017-12-11,GCB,5.3,3.6,4.54,4.54,4.6,0.06,4.54,4.6,128200,4.55,,,,,,,,,,,
2017-12-12,GCB,5.3,3.6,4.6,4.6,4.8,0.2,4.8,4.8,48500,5,,,,,,,,,,,
2017-12-13,GCB,5.3,3.6,4.8,4.8,4.8,0,4.8,4.8,200,5,,,,,,,,,,,
2017-12-14,GCB,5.3,3.6,4.8,4.8,4.82,0.02,4.85,4.85,12200,5,,,,,,,,,,,
2017-12-15,GCB,5.3,3.6,4.82,4.82,4.83,0.01,4.83,4.83,200,5,,,,,,,,,,,
2017-12-18,GCB,5.3,3.6,4.83,4.83,4.83,0,4.83,4.83,200,5,,,,,,,,,,,
2017-12-19,GCB,5.3,3.6,4.83,4.83,4.99,0.16,4.83,5,79600,5,,,,,,,,,,,
2017-12-20,GCB,5.3,3.6,4.99,4.99,5,0.01,5.01,5.01,105000,,,,,,,,,,,,
2017-12-21,GCB,5.3,3.6,5,5,5,0,5,5.01,1100,,,,,,,,,,,,
2017-12-21,GCB,5.3,3.6,5,5,5,0,5,5.01,1200,,,,,,,,,,,,
2017-12-27,GCB,5.3,3.6,5,5,5,0,5,5.01,1600,,,,,,,,,,,,
2017-12-28,GCB,5.3,3.6,5,5,5.02,0.02,5.02,5.02,100,,,,,,,,,,,,
2017-12-29,GCB,5.3,3.6,5.02,5,5.05,0.03,5.05,5.02,700,,,,,,,,,,,,
2018-01-02,GCB,5.05,5.05,5.05,5.05,5.05,0,,5.02,300,,,,,,,,,,,,
2018-01-03,GCB,5.06,5.05,5.05,5.05,5.06,0.01,5.1,5.06,1000,,,,,,,,,,,,
2018-01-04,GCB,5.15,5.05,5.06,5.06,5.11,0.05,5.15,5.15,2400,5.82,,,,,,,,,,,
2018-01-05,GCB,5.82,5.05,5.11,5.06,5.82,0.71,5.16,5.82,482300,5.85,,,,,,,,,,,
2018-01-08,GCB,6,5.05,5.82,5.82,5.98,0.16,6,6,900,,,,,,,,,,,,
2018-01-09,GCB,6.02,5.05,5.98,5.98,6.01,0.03,6.03,6.02,3400,,,,,,,,,,,,
2018-01-10,GCB,6.19,5.05,6.01,6.01,6.19,0.18,6.23,6.21,98400,,,,,,,,,,,,
2018-01-11,GCB,6.27,5.05,6.19,6.19,6.27,0.08,6.35,6.35,11800,7.1,,,,,,,,,,,
2018-01-12,GCB,6.56,5.05,6.27,6.27,6.52,0.25,6.55,6.56,21800,,,,,,,,,,,,
2018-01-15,GCB,6.58,5.05,6.52,6.52,6.57,0.05,6.59,6.58,600,,,,,,,,,,,,
2018-01-16,GCB,6.8,5.05,6.57,6.57,6.79,0.22,6.78,6.8,58000,,,,,,,,,,,,
2018-01-17,GCB,7,5.05,6.79,6.79,6.97,0.18,7,7,72400,,,,,,,,,,,,
2018-01-18,GCB,7.01,5.05,6.97,6.79,7.01,0.04,7.02,7.01,1000,,,,,,,,,,,,
2018-01-19,GCB,7.01,5.05,7.01,6.79,7.1,0.09,7.11,7.11,27800,,,,,,,,,,,,
2018-01-22,GCB,7.12,5.05,7.1,6.79,7.12,0.02,7.13,7.13,7100,7.5,,,,,,,,,,,
2018-01-23,GCB,7.25,5.05,7.12,7.12,7.25,0.13,7.12,7.25,186900,,,,,,,,,,,,
2018-01-24,GCB,7.5,5.05,7.25,7.25,7.5,0.25,7.27,7.5,302400,,,,,,,,,,,,
2018-01-25,GCB,7.5,5.05,7.5,7.5,7.5,0,,7.5,9300,7.5,,,,,,,,,,,
2018-01-26,GCB,7.5,5.05,7.5,7.5,7.5,0,,7.5,74800,7.5,,,,,,,,,,,
2018-01-29,GCB,7.5,5.05,7.5,7.5,7.5,0,,7.5,28700,7.5,,,,,,,,,,,
2018-01-30,GCB,7.5,5.05,7.5,7.5,7.4,-0.1,7.4,7.4,1400,7.5,,,,,,,,,,,
2018-01-31,GCB,7.5,5.05,7.4,7.4,7.42,0.02,,7.4,43700,7.4,,,,,,,,,,,
2018-02-01,GCB,7.5,5.05,7.42,7.42,7.41,-0.01,,7.41,9300,7.42,,,,,,,,,,,
2018-02-02,GCB,7.5,5.05,7.41,7.41,7.4,-0.01,,7.4,30100,7.4,,,,,,,,,,,
2018-02-05,GCB,7.5,5.05,7.4,7.4,7.4,0,,7.4,12400,7.35,,,,,,,,,,,
2018-02-06,GCB,7.5,5.05,7.4,7.4,7.34,-0.06,,7.34,1400,7.35,,,,,,,,,,,
2018-02-07,GCB,7.5,5.05,7.34,7.34,7.19,-0.15,,7.09,6600,7.1,,,,,,,,,,,
2018-02-08,GCB,7.5,5.05,7.19,7.19,7.15,-0.04,,7.14,900,7.15,,,,,,,,,,,
2018-02-09,GCB,7.5,5.05,7.15,7.15,7.1,-0.05,,7.09,800,7.08,,,,,,,,,,,
2018-02-12,GCB,7.5,5.05,7.1,7.1,7.1,0,7,7.09,100,7.1,,,,,,,,,,,
2018-02-13,GCB,7.5,5.05,7.1,7.1,7.1,0,7,7.09,200,7.03,,,,,,,,,,,
2018-02-14,GCB,7.5,5.05,7.1,7.1,7.1,0,,7.09,0,7.1,,,,,,,,,,,
2018-02-15,GCB,7.5,5.05,7.1,7.1,7.1,0,,7.09,400,7.05,,,,,,,,,,,
2018-02-16,GCB,7.5,5.05,7.1,7.1,7.09,-0.01,,7,76400,7.08,,,,,,,,,,,
2018-02-19,GCB,7.5,5.05,7.09,7.09,7.03,-0.06,,7.03,1100,7.03,,,,,,,,,,,
2018-02-20,GCB,7.5,5.05,7.03,7.03,7.03,0,6.05,7.03,200,7,,,,,,,,,,,
2018-02-21,GCB,7.5,5.05,7.03,7.03,6.96,-0.07,6.05,6.95,1200,7,,,,,,,,,,,
2018-02-22,GCB,7.5,5.05,6.96,6.96,6.89,-0.07,6.75,6.79,3000,6.8,,,,,,,,,,,
2018-02-23,GCB,7.5,5.05,6.89,6.89,6.8,-0.09,6.1,6.8,300,6.79,,,,,,,,,,,
2018-02-26,GCB,7.5,5.05,6.8,6.8,6.8,0,6.05,6.8,100,6.8,,,,,,,,,,,
2018-02-27,GCB,7.5,5.05,6.8,6.8,6.8,0,6.05,6.8,0,6.75,,,,,,,,,,,
2018-02-28,GCB,7.5,5.05,6.8,6.8,6.74,-0.06,6.05,6.74,300,6.7,,,,,,,,,,,
2018-03-01,GCB,7.5,5.05,6.74,6.74,6.7,-0.04,,6.7,300,6.7,,,,,,,,,,,
2018-03-02,GCB,7.5,5.05,6.7,6.7,6.05,-0.65,6,6.05,4000,6.05,,,,,,,,,,,
2018-03-05,GCB,7.5,5.05,6.05,6.05,5.9,-0.15,5.5,5.9,100,5.9,,,,,,,,,,,
2018-03-07,GCB,7.5,5.05,5.9,5.9,5.5,-0.4,,5.5,1200,5.5,,,,,,,,,,,
2018-03-08,GCB,7.5,5,5.5,5.5,5,-0.5,,5,1000,5,,,,,,,,,,,
2018-03-09,GCB,7.5,4.75,5,5,4.75,-0.25,4.25,4.95,5700,4.95,,,,,,,,,,,
2018-03-12,GCB,7.5,4.72,4.75,4.75,4.72,-0.03,4.7,4.75,2000,4.75,,,,,,,,,,,
2018-03-13,GCB,7.5,4.7,4.72,4.72,4.71,-0.01,4.7,4.7,3400,,,,,,,,,,,,
2018-03-14,GCB,7.5,4.7,4.71,4.71,4.99,0.28,5,5.05,50600,,,,,,,,,,,,
2018-03-15,GCB,7.5,4.7,4.99,4.99,5.22,0.23,5.25,5.25,4800,5.5,,,,,,,,,,,
2018-03-16,GCB,7.5,4.7,5.22,5.22,5.25,0.03,5.25,5.25,2600,,,,,,,,,,,,
2018-03-19,GCB,7.5,4.7,5.25,5.25,5.29,0.04,5.3,5.31,700,5.5,,,,,,,,,,,
2018-03-20,GCB,7.5,4.7,5.29,5.29,5.8,0.51,5.85,5.86,6300,,,,,,,,,,,,
2018-03-21,GCB,7.5,4.7,5.82,5.82,5.86,0.04,5.84,5.88,800,6.65,,,,,,,,,,,
2018-03-22,GCB,7.5,4.7,5.86,5.86,5.97,0.11,6,6.01,900,6.5,,,,,,,,,,,
2018-03-23,GCB,7.5,4.7,5.97,5.97,6.01,0.04,6.01,6.01,3500,6.5,,,,,,,,,,,
2018-03-26,GCB,7.5,4.7,6.01,6.01,6.02,0.01,6.01,6.01,331100,,,,,,,,,,,,
2018-03-27,GCB,7.5,4.7,6.02,6.02,6.05,0.03,6.05,6.05,5500,6.9,,,,,,,,,,,
2018-03-28,GCB,7.5,4.7,6.05,6.05,6.05,0,6.05,6.05,500,6.9,,,,,,,,,,,
2018-03-29,GCB,7.5,4.7,6.05,6.05,6.07,0.02,,6.09,3100,,,,,,,,,,,,
2018-04-03,GCB,7.5,4.7,6.07,6.07,6.07,0,6.07,6.09,5400,6.9,,,,,,,,,,,
2018-04-04,GCB,7.5,4.7,6.07,6.07,6.1,0.03,,6.1,3400,6.1,,,,,,,,,,,
2018-04-05,GCB,7.5,4.7,6.1,6.1,6.1,0,6.1,6.1,900,6.9,,,,,,,,,,,
2018-04-06,GCB,7.5,4.7,6.1,6.1,6.1,0,6.1,6.1,1900,6.2,,,,,,,,,,,
2018-04-09,GCB,7.5,4.7,6.1,6.1,6.11,0.01,6.1,6.1,34400,6.9,,,,,,,,,,,
2018-04-10,GCB,7.5,4.7,6.11,6.11,6.11,0,6.12,6.1,700,6.5,,,,,,,,,,,
2018-04-11,GCB,7.5,4.7,6.11,6.11,6.16,0.05,6.16,6.16,600,6.5,,,,,,,,,,,
2018-04-12,GCB,7.5,4.7,6.16,6.16,6.16,0,6.17,6.16,3500,6.9,,,,,,,,,,,
2018-04-13,GCB,7.5,4.7,6.16,6.16,6.49,0.33,6.5,6.5,259400,6.55,,,,,,,,,,,
2018-04-16,GCB,7.5,4.7,6.49,6.49,6.49,0,6.2,6.5,0,6.49,,,,,,,,,,,
2018-04-17,GCB,7.5,4.7,6.49,6.49,6.51,0.02,,6.52,600,6.55,,,,,,,,,,,
2018-04-18,GCB,7.5,4.7,6.51,6.51,6.51,0,6.2,6.52,0,6.5,,,,,,,,,,,
2018-04-19,GCB,7.5,4.7,6.51,6.51,6.3,-0.21,6.17,6.17,800,6.5,,,,,,,,,,,
2018-04-20,GCB,7.5,4.7,6.3,6.3,6.29,-0.01,6,6.29,2300,6.29,,,,,,,,,,,
2018-04-23,GCB,7.5,4.7,6.29,6.29,6.29,0,6.29,6.29,7800,6.4,,,,,,,,,,,
2018-04-24,GCB,7.5,4.7,6.29,6.29,6.29,0,6.3,6.29,15100,,,,,,,,,,,,
2018-04-25,GCB,7.5,4.7,6.29,6.29,6.29,0,6.3,6.29,1200,,,,,,,,,,,,
2018-04-26,GCB,7.5,4.7,6.29,6.29,6.3,0.01,6.29,6.3,600,6.32,,,,,,,,,,,
2018-04-27,GCB,7.5,4.7,6.3,6.3,6.31,0.01,6.3,6.31,100,6.31,,,,,,,,,,,
2018-04-30,GCB,7.5,4.7,6.31,6.3,6.31,0,6.31,6.31,3000,6.35,,,,,,,,,,,
2018-05-02,GCB,7.5,4.7,6.31,6.31,6.32,0.01,6.33,6.32,3500,6.35,,,,,,,,,,,
2018-05-03,GCB,7.5,4.7,6.32,6.32,6.34,0.02,6.33,6.33,300,,,,,,,,,,,,
2018-05-04,GCB,7.5,4.7,6.34,6.34,6.35,0.01,6.34,6.35,400,6.4,,,,,,,,,,,
2018-05-07,GCB,7.5,4.7,6.35,6.35,6.35,0,6.35,6.35,164500,6.4,,,,,,,,,,,
2018-05-08,GCB,7.5,4.7,6.35,6.35,6.37,0.02,6.35,6.39,3500,6.45,,,,,,,,,,,
2018-05-09,GCB,7.5,4.7,6.37,6.37,6.37,0,6.37,6.39,0,6.45,,,,,,,,,,,
2018-05-10,GCB,7.5,4.7,6.37,6.37,6.38,0.01,6.39,6.43,2900,6.43,,,,,,,,,,,
2018-05-11,GCB,7.5,4.7,6.38,6.38,6.39,0.01,6.4,6.4,5500,6.42,,,,,,,,,,,
2018-05-14,GCB,7.5,4.7,6.39,6.39,6.42,0.03,6.42,6.45,72800,,,,,,,,,,,,
2018-05-15,GCB,7.5,4.7,6.42,6.42,6.49,0.07,,6.5,154600,6.55,,,,,,,,,,,
2018-05-16,GCB,7.5,4.7,6.49,6.49,6.5,0.01,6.5,6.5,2800,,,,,,,,,,,,
2018-05-17,GCB,7.5,4.7,6.5,6.5,6.5,0,,6.5,67800,6.5,,,,,,,,,,,
2018-05-18,GCB,7.5,4.7,6.5,6.5,6.5,0,,6.5,20700,6.5,,,,,,,,,,,
2018-05-21,GCB,7.5,4.7,6.5,6.5,6.5,0,,6.5,500,6.5,,,,,,,,,,,
2018-05-22,GCB,7.5,4.7,6.5,6.5,6.49,-0.01,,6.48,400,6.48,,,,,,,,,,,
2018-05-23,GCB,7.5,4.7,6.49,6.49,6.45,-0.04,6,6.44,600,6.4,,,,,,,,,,,
2018-05-24,GCB,7.5,4.7,6.45,6.45,6.4,-0.05,6.2,6.4,200,6.35,,,,,,,,,,,
2018-05-28,GCB,7.5,4.7,6.4,6.45,6.4,0,6.1,6.4,0,6.35,,,,,,,,,,,
2018-05-29,GCB,7.5,4.7,6.4,6.4,6.38,-0.02,,6.38,50000,6.35,,,,,,,,,,,
2018-05-30,GCB,7.5,4.7,6.38,6.38,6.38,0,,6.38,0,6.34,,,,,,,,,,,
2018-05-31,GCB,7.5,4.7,6.38,6.38,6.38,0,,6.38,0,6.33,,,,,,,,,,,
2018-06-01,GCB,7.5,4.7,6.38,6.38,6.3,-0.08,,6.3,800,6.29,,,,,,,,,,,
2018-06-04,GCB,7.5,4.7,6.3,6.3,6.3,0,,6.3,1200,6.19,,,,,,,,,,,
2018-06-05,GCB,7.5,4.7,6.3,6.3,6.3,0,,6.3,0,6.29,,,,,,,,,,,
2018-06-06,GCB,7.5,4.7,6.3,6.3,6.2,-0.1,6,6.3,4600,6.19,,,,,,,,,,,
2018-06-07,GCB,7.5,4.7,6.2,6.2,5.99,-0.21,5.5,5.99,102100,6,,,,,,,,,,,
2018-06-08,GCB,7.5,4.7,5.99,5.99,5.94,-0.05,,5.95,215100,5.95,,,,,,,,,,,
2018-06-11,GCB,7.5,4.7,5.94,5.94,5.31,-0.63,5.2,5.2,4900,5.94,,,,,,,,,,,
2018-06-12,GCB,7.5,4.7,5.31,5.31,5.19,-0.12,5.25,5.2,10800,,,,,,,,,,,,
2018-06-13,GCB,7.5,4.7,5.19,5.19,5.19,0,4,5.2,0,5.17,,,,,,,,,,,
2018-06-14,GCB,7.5,4.7,5.19,5.19,5.17,-0.02,5,5.17,6000,5.17,,,,,,,,,,,
2018-06-18,GCB,7.5,4.7,5.17,5.17,5.17,0,,5.17,23300,,,,,,,,,,,,
2018-06-19,GCB,7.5,4.7,5.17,5.17,5.17,0,,5.17,100,5.17,,,,,,,,,,,
2018-06-20,GCB,7.5,4.7,5.17,5.17,5.17,0,,5.17,100,5.17,,,,,,,,,,,
2018-06-21,GCB,7.5,4.7,5.15,5.15,5.15,0,4.4,5.15,15000,5.15,,,,,,,,,,,
2018-06-22,GCB,7.5,4.7,5.15,5.15,5.15,0,,5.15,300,,,,,,,,,,,,
2018-06-25,GCB,7.5,4.7,5.15,5.15,5.15,0,5.15,5.15,6100,5.2,,,,,,,,,,,
2018-06-26,GCB,7.5,4.7,5.15,5.15,5.15,0,5.16,5.15,0,5.2,,,,,,,,,,,
2018-06-27,GCB,7.5,4.7,5.15,5.15,5.18,0.03,5.18,5.18,11500,5.2,,,,,,,,,,,
2018-06-28,GCB,7.5,4.7,5.18,5.18,5.15,-0.03,5.15,5.15,175400,5.2,,,,,,,,,,,
2018-06-29,GCB,7.5,4.7,5.15,5.15,5.15,0,5.15,5.15,0,5.2,,,,,,,,,,,
2018-07-03,GCB,7.5,4.7,5.15,5.15,5.2,0.05,5.15,5.2,100,5.2,,,,,,,,,,,
2018-07-04,GCB,7.5,4.7,5.2,5.2,5.15,-0.05,,5.15,200,5.15,,,,,,,,,,,
2018-07-05,GCB,7.5,4.7,5.15,5.15,5.03,-0.12,5,5,600,5.15,,,,,,,,,,,
2018-07-06,GCB,7.5,4.7,5.03,5.03,5.03,0,5,5,0,5.2,,,,,,,,,,,
2018-07-09,GCB,7.5,4.7,5.03,5.03,5.03,0,4.85,5,2200,5,,,,,,,,,,,
2018-07-10,GCB,7.5,4.7,5,5.03,5.03,0.03,5,5,3900,,,,,,,,,,,,
2018-07-11,GCB,7.5,4.7,5.03,5.03,5.03,0,5.03,5.03,400,,,,,,,,,,,,
2018-07-12,GCB,7.5,4.7,5.03,5.03,5,-0.03,5,5,4900,5.03,,,,,,,,,,,
2018-07-13,GCB,7.5,4.7,5,5,5,0,5,5,3900,5.03,,,,,,,,,,,
2018-07-16,GCB,7.5,4.7,5,5,5,0,,5,700,,,,,,,,,,,,
2018-07-17,GCB,7.5,4.7,5,5,5.01,0.01,5,5.01,3100,5.01,,,,,,,,,,,
2018-07-18,GCB,7.5,4.7,5.01,5.01,5.01,0,5,5.01,2800,,,,,,,,,,,,
2018-07-19,GCB,7.5,4.7,5.01,5.01,5.01,0,5.01,5.01,3500,,,,,,,,,,,,
2018-07-20,GCB,7.5,4.7,5.01,5.01,5.01,0,5.01,5.01,200,,,,,,,,,,,,
2018-07-23,GCB,7.5,4.7,5.01,5.01,5.01,0,5.01,5.01,0,,,,,,,,,,,,
2018-07-24,GCB,7.5,4.7,5.01,5.01,5.03,0.02,5.03,5.03,8300,,,,,,,,,,,,
2018-07-25,GCB,7.5,4.7,5.03,5.03,5.03,0,5.04,5.03,900,,,,,,,,,,,,
2018-07-26,GCB,7.5,4.7,5.03,5.03,5.05,0.02,5.05,5.05,1300,,,,,,,,,,,,
2018-07-27,GCB,7.5,4.7,5.05,5.05,5.06,0.01,5.07,5.07,65200,,,,,,,,,,,,
2018-07-30,GCB,7.5,4.7,5.06,5.06,5.06,0,5.06,5.07,300,,,,,,,,,,,,
2018-07-31,GCB,7.5,4.7,5.06,5.06,5.08,0.02,5.08,5.08,600,,,,,,,,,,,,
2018-08-01,GCB,7.5,4.7,5.08,5.08,5.1,0.02,5.1,5.1,22000,,,,,,,,,,,,
2018-08-02,GCB,7.5,4.7,5.1,5.1,5.1,0,,5.1,41100,,,,,,,,,,,,
2018-08-03,GCB,7.5,4.7,5.1,5.1,5.09,-0.01,5.1,5.1,1500,,,,,,,,,,,,
2018-08-06,GCB,7.5,4.7,5.09,5.09,5.09,0,5.09,5.1,0,,,,,,,,,,,,
2018-08-07,GCB,7.5,4.7,5.09,5.09,5.1,0.01,5.1,5.1,30500,,,,,,,,,,,,
2018-08-08,GCB,7.5,4.7,5.1,5.1,5.16,0.06,5.15,5.16,800,,,,,,,,,,,,
2018-08-09,GCB,7.5,4.7,5.16,5.16,5.17,0.01,5.17,5.17,40200,5.2,,,,,,,,,,,
2018-08-10,GCB,7.5,4.7,5.17,5.17,5.17,0,5.17,5.17,249600,,,,,,,,,,,,
2018-08-13,GCB,7.5,4.7,5.17,5.17,5.17,0,5.1,5.17,10700,5.17,,,,,,,,,,,
2018-08-14,GCB,7.5,4.7,5.17,5.17,5.18,0.01,5.17,5.18,600,5.2,,,,,,,,,,,
2018-08-15,GCB,7.5,4.7,5.18,5.18,5.18,0,5.18,5.18,200,5.2,,,,,,,,,,,
2018-08-16,GCB,7.5,4.7,5.18,5.18,5.19,0.01,5.19,5.19,700,5.21,,,,,,,,,,,
2018-08-17,GCB,7.5,4.7,5.19,5.19,5.29,0.1,5.3,5.3,3400,,,,,,,,,,,,
2018-08-20,GCB,7.5,4.7,5.29,5.29,5.3,0.01,5.29,5.3,5800,5.3,,,,,,,,,,,
2018-08-22,GCB,7.5,4.7,5.3,5.3,5.3,0,5.3,5.3,1300,5.8,,,,,,,,,,,
2018-08-23,GCB,7.5,4.7,5.3,5.3,5.3,0,5.3,5.3,1500,,,,,,,,,,,,
2018-08-24,GCB,7.5,4.7,5.3,5.3,5.32,0.02,5.35,5.34,12700,,,,,,,,,,,,
